2022-10-07,35
2022-10-08,35
2022-10-09,35
2022-10-10,35
2022-10-11,35
2022-10-12,35
2022-10-13,35
2022-10-14,35
2022-10-15,35
2022-10-16,35
2022-10-17,35
2022-10-18,35
2022-10-19,35
2022-10-20,35
2022-10-21,35
2022-10-22,35
2022-10-23,35
2022-10-24,35
2022-10-25,35
2022-10-26,35
2022-10-27,35
2022-10-28,35
2022-10-29,35
2022-10-30,35
2022-10-31,35
2022-11-01,35
2022-11-02,35
2022-11-03,35
2022-11-04,35
2022-11-05,35
2022-11-06,35
2022-11-07,35
2022-11-08,35
2022-11-09,35
2022-11-10,35
2022-11-11,35
2022-11-12,35
2022-11-13,35
2022-11-14,35
2022-11-15,35
2022-11-16,35
2022-11-17,35
2022-11-18,35
2022-11-19,35
2022-11-20,35
2022-11-21,35
2022-11-22,35
2022-11-23,35
2022-11-24,35
2022-11-25,35
2022-11-26,35
2022-11-27,35
2022-11-28,35
2022-11-29,35
2022-11-30,35
2022-12-01,35
2022-12-02,35
2022-12-03,35
2022-12-04,35
2022-12-05,35
2022-12-06,35
2022-12-07,35
2022-12-08,35
2022-12-09,35
2022-12-10,35
2022-12-11,35
2022-12-12,35
2022-12-13,35
2022-12-14,35
2022-12-15,35
2022-12-16,35
2022-12-17,35
2022-12-18,35
2022-12-19,35
2022-12-20,35
2022-12-21,35
2022-12-22,35
2022-12-23,35
2022-12-24,35
2022-12-25,35
2022-12-26,35
2022-12-27,35
2022-12-28,35
2022-12-29,35
2022-12-30,35
2022-12-31,35
2023-01-01,35
2023-01-02,35
2023-01-03,35
2023-01-04,35
2023-01-05,35
2023-01-06,35
2023-01-07,35
2023-01-08,35
2023-01-09,35
2023-01-10,35
2023-01-11,35
2023-01-12,35
2023-01-13,35
2023-01-14,35
2023-01-15,35
2023-01-16,35
2023-01-17,35
2023-01-18,35
2023-01-19,35
2023-01-21,35
2023-01-22,35
2023-01-23,35
2023-01-24,35
2023-01-25,35
2023-01-26,35
2023-01-27,35
2023-01-28,35
2023-01-29,35
2023-01-30,35
2023-01-31,35
2023-02-01,35
2023-02-02,35
2023-02-03,35
2023-02-04,35
2023-02-05,35
2023-02-06,35
2023-02-07,35
2023-02-08,35
2023-02-09,35
2023-02-10,35
2023-02-11,35
2023-02-12,35
2023-02-13,35
2023-02-14,35
2023-02-15,35
2023-02-16,35
2023-02-17,35
2023-02-18,35
2023-02-19,35
2023-02-20,35
2023-02-21,35
2023-02-22,35
2023-02-23,35
2023-02-24,35
2023-02-25,35
2023-02-26,35
2023-02-27,35
2023-02-28,35
2023-03-01,35
2023-03-02,35
2023-03-03,35
2023-03-04,35
2023-03-05,35
2023-03-06,35
2023-03-07,35
2023-03-08,35
2023-03-09,35
2023-03-10,35
2023-03-11,35
2023-03-12,35
2023-03-13,35
2023-03-14,35
2023-03-15,35
2023-03-16,35
2023-03-17,35
2023-03-18,35
2023-03-19,35
2023-03-20,35
2023-03-21,35
2023-03-22,35
2023-03-23,35
2023-03-24,35
2023-03-25,35
2023-03-26,35
2023-03-27,35
2023-03-28,35
2023-03-29,35
2023-03-30,35
2023-03-31,35
2023-04-01,35
2023-04-02,35
2023-04-03,35
2023-04-04,35
2023-04-05,35
2023-04-06,35
2023-04-07,35
2023-04-08,35
2023-04-09,35
2023-04-10,35
2023-04-11,35
2023-04-12,35
2023-04-13,35
2023-04-14,35
2023-04-15,35
2023-04-16,35
2023-04-17,35
2023-04-18,35
2023-04-19,35
2023-04-20,35
2023-04-21,35
2023-04-22,35
2023-04-23,35
2023-04-24,35
2023-04-25,35
2023-04-26,35
2023-04-28,35
2023-04-29,35
2023-04-30,35
2023-05-01,35
2023-05-04,35
2023-05-05,35
2023-05-06,35
2023-05-07,35
2023-05-08,35
2023-05-09,35
2023-05-10,35
2023-05-11,35
2023-05-12,35
2023-05-13,35
2023-05-14,35
2023-05-15,35
2023-05-16,35
2023-05-17,35
2023-05-18,35
2023-05-19,35
2023-05-20,35
2023-05-21,35
2023-05-22,35
2023-05-23,35
2023-05-24,35
2023-05-25,35
2023-05-26,35
2023-05-27,35
2023-05-28,35
2023-05-29,35
2023-05-30,35
2023-05-31,35
2023-06-01,35
2023-06-02,35
2023-06-03,35
2023-06-04,35
2023-06-05,35
2023-06-06,35
2023-06-07,35
2023-06-08,35
2023-06-09,35
2023-06-10,35
2023-06-11,35
2023-06-12,35
2023-06-13,35
2023-06-14,35
2023-06-15,35
2023-06-16,35
2023-06-17,35
2023-06-18,35
2023-06-19,35
2023-06-20,35
2023-06-21,35
2023-06-22,35
2023-06-23,35
2023-06-24,35
2023-06-25,35
2023-06-26,35
2023-06-27,35
2023-06-28,35
2023-06-29,35
2023-06-30,35
2023-07-01,35
2023-07-02,35
2023-07-03,35
2023-07-04,35
2023-07-05,35
2023-07-06,35
2023-07-07,35
2023-07-08,35
2023-07-09,35
2023-07-10,35
2023-07-11,35
2023-07-12,35
2023-07-13,35
2023-07-14,35
2023-07-15,35
2023-07-16,35
2023-07-17,35
2023-07-18,35
2023-07-19,35
2023-07-20,35
2023-07-21,35
2023-07-23,35
2023-07-24,35
2023-07-25,35
2023-07-26,35
2023-07-27,35
2023-07-28,35
2023-07-29,35
2023-07-30,35
2023-07-31,35
2023-08-01,35
2023-08-02,35
2023-08-03,35
2023-08-04,35
2023-08-05,35
2023-08-06,35
2023-08-07,35
2023-08-08,35
2023-08-09,35
2023-08-10,35
2023-08-11,35
2023-08-12,35
2023-08-13,35
2023-08-14,35
2023-08-15,35
2023-08-16,35
2023-08-17,35
2023-08-18,35
2023-08-19,35
2023-08-20,35
2023-08-21,35
2023-08-22,35
2023-08-23,35
2023-08-24,35
2023-08-25,35
2023-08-26,35
2023-08-27,35
2023-08-28,35
2023-08-29,35
2023-08-30,35
2023-08-31,35
2023-09-01,35
2023-09-02,35
2023-09-03,35
2023-09-04,35
2023-09-05,35
2023-09-06,35
2023-09-07,35
2023-09-08,35
2023-09-11,35
2023-09-12,35
2023-09-13,35
2023-09-14,35
2023-09-15,35
2023-09-16,35
2023-09-17,35
2023-09-18,35
2023-09-19,35
2023-09-20,35
2023-09-21,35
2023-09-22,35
2023-09-23,35
2023-09-24,35
2023-09-25,35
2023-09-26,35
2023-09-27,35
2023-09-28,35
2023-09-29,35
2023-10-01,35
2023-10-02,35
2023-10-03,35
2023-10-04,35
2023-10-05,35
2023-10-06,35
2023-10-07,35
2023-10-08,35
2023-10-09,35
2023-10-10,35
2023-10-11,35
2023-10-12,35
2023-10-13,35
2023-10-14,35
2023-10-15,35
2023-10-16,35
2023-10-17,35
2023-10-18,35
2023-10-19,35
2023-10-20,35
2023-10-21,35
2023-10-22,35
2023-10-23,35
2023-10-24,35
2023-10-25,35
2023-10-26,35
2023-10-27,35
2023-10-28,35
2023-10-29,35
2023-10-30,35
2023-10-31,35
2023-11-01,35
2023-11-02,35
2023-11-03,35
2023-11-04,35
2023-11-05,35
2023-11-06,35
2023-11-07,35
2023-11-08,35
2023-11-09,35
2023-11-10,35
2023-11-11,35
2023-11-12,35
2023-11-13,35
2023-11-14,60
2023-11-15,60
2023-11-16,60
2023-11-17,60
2023-11-18,60
2023-11-19,60
2023-11-20,60
2023-11-21,60
2023-11-22,60
2023-11-23,60
2023-11-24,60
2023-11-25,60
2023-11-26,60
2023-11-27,60
2023-11-28,60
2023-11-29,60
2023-11-30,60
2023-12-01,60
2023-12-02,60
2023-12-03,60
2023-12-04,60
2023-12-05,70
2023-12-06,75
2023-12-07,70
2023-12-08,75
2023-12-09,70
2023-12-10,70
2023-12-11,70
2023-12-12,70
2023-12-13,70
2023-12-14,70
2023-12-15,70
2023-12-16,70
2023-12-17,70
2023-12-18,70
2023-12-19,70
2023-12-20,70
2023-12-21,75
2023-12-22,70
2023-12-23,70
2023-12-24,70
2023-12-25,70
2023-12-26,70
2023-12-27,70
2023-12-28,70
2023-12-29,70
2023-12-30,70
2023-12-31,70
2024-01-01,70
2024-01-02,70
2024-01-03,70
2024-01-04,70
2024-01-05,70
2024-01-06,70
2024-01-07,70
2024-01-08,70
2024-01-09,70
2024-01-10,75
2024-01-11,80
2024-01-12,80
2024-01-13,80
2024-01-14,80
2024-01-15,80
2024-01-17,80
2024-01-18,80
2024-01-19,80
2024-01-20,80
2024-01-21,80
2024-01-23,80
2024-01-24,80
2024-01-25,80
2024-01-26,80
2024-01-29,45
2024-01-30,50
2024-01-31,80
2024-02-02,80
2024-02-05,80
2024-02-06,80
2024-02-07,80
2024-02-18,80
2024-02-19,80
2024-02-20,80
2024-02-21,85
2024-02-22,85
2024-02-23,85
2024-02-24,85
2024-02-25,85
2024-02-26,85
2024-02-28,85
2024-02-29,85
2024-03-02,85
2024-03-03,85
2024-03-04,85
2024-03-05,85
2024-03-06,50
2024-03-07,90
2024-03-08,95
2024-03-09,90
2024-03-10,90
2024-03-11,100
2024-03-12,95
2024-03-13,95
2024-03-14,90
2024-03-17,100
2024-03-19,60
2024-03-23,90
2024-03-24,100
2024-03-25,95
2024-03-26,60
2024-03-27,60
2024-03-28,95
2024-03-29,60
2024-03-30,60
2024-03-31,60
2024-04-01,60
2024-04-02,60
2024-04-03,60
2024-04-04,60
2024-04-05,60
2024-04-06,60
2024-04-07,60
2024-04-08,60
2024-04-09,60
2024-04-10,60
2024-04-11,60
2024-04-12,60
2024-04-13,60
2024-04-14,60
2024-04-15,60
2024-04-16,60
2024-04-17,60
2024-04-19,60
2024-04-20,60
2024-04-22,60
2024-04-23,65
2024-04-24,60
2024-04-25,65
2024-04-26,60
2024-04-27,65
2024-04-30,50
2024-05-01,60
2024-05-02,60
2024-05-04,65
2024-05-06,60
2024-05-07,60
2024-05-09,60
2024-05-10,70
2024-05-11,70
2024-05-13,70
2024-05-14,70
2024-05-15,65
2024-05-16,65
2024-05-17,50
2024-05-18,70
2024-05-19,70
2024-05-20,70
2024-05-21,50
2024-05-22,70
2024-05-23,70
2024-05-24,70
2024-05-25,70
2024-05-27,60
2024-05-28,60
